,score,predicate,subject,object
18433,1,36994,34584,26329
18434,1,36994,36490,25444
18435,1,36994,32076,25194
18436,1,36994,29632,25998
18437,1,36994,30702,26254
18438,1,36994,34258,26252
18439,1,36994,35267,26253
18440,1,36994,31588,25898
18441,1,36994,31596,26454
18442,1,36994,30425,25537
18443,1,36994,28893,26484
18444,1,36994,29032,26329
18445,1,36994,30173,25664
18446,1,36994,33221,26370
18447,1,36994,32130,25863
18448,1,36994,28081,26244
18449,1,36994,34696,25472
18450,1,36994,29748,25793
18451,1,36994,36972,25999
18452,1,36994,28050,26328
18453,1,36994,30730,25573
18454,1,36994,28688,25799
18455,1,36994,31333,26050
18456,1,36994,35364,26477
18457,1,36994,28977,25915
18458,1,36994,34857,25428
18459,1,36994,30310,25125
18460,1,36994,32753,25800
18461,1,36994,27557,26321
18462,1,36994,30415,25554
18463,1,36994,28589,26424
18464,1,36994,28350,25587
18465,1,36994,35515,25170
18466,1,36994,35952,26392
18467,1,36994,30983,25664
18468,1,36994,33581,26193
18469,1,36994,33072,25944
18470,1,36994,31820,26087
18471,1,36994,27843,26398
18472,1,36994,29478,26231
18473,1,36994,32691,25950
18474,1,36994,32387,25182
18475,1,36994,28733,25311
18476,1,36994,36063,26096
18477,1,36994,28134,25727
18478,1,36994,30000,25064
18479,1,36994,36053,25561
18480,1,36994,33171,26176
18481,1,36994,26977,25753
18482,1,36994,29392,25506
18483,1,36994,28021,25177
18484,1,36994,30694,26338
18485,1,36994,29657,25766
18486,1,36994,28975,25457
18487,1,36994,27785,25744
18488,1,36994,27814,26010
18489,1,36994,29788,25462
18490,1,36994,32785,26477
18491,1,36994,34684,25473
18492,1,36994,27195,25787
18493,1,36994,28985,25223
18494,1,36994,35427,25383
18495,1,36994,31382,26259
18496,1,36994,30031,25586
18497,1,36994,33599,26349
18498,1,36994,29825,25248
18499,1,36994,32620,26007
18500,1,36994,36980,26241
18501,1,36994,27157,25192
18502,1,36994,29144,25612
18503,1,36994,28139,26197
18504,1,36994,29796,25401
18505,1,36994,36096,26232
18506,1,36994,31081,25604
18507,1,36994,35170,25903
18508,1,36994,29131,25209
18509,1,36994,31860,26423
18510,1,36994,33635,25854
18511,1,36994,27739,25643
18512,1,36994,30831,25010
18513,1,36994,32430,26152
18514,1,36994,29984,25790
18515,1,36994,26792,25390
18516,1,36994,29214,25177
18517,1,36994,34838,25538
18518,1,36994,31693,25694
18519,1,36994,31949,26199
18520,1,36994,35066,26188
18521,1,36994,35096,25750
18522,1,36994,33791,26227
18523,1,36994,31723,25486
18524,1,36994,36778,26286
18525,1,36994,29959,25425
18526,1,36994,27357,26220
18527,1,36994,29413,25930
18528,1,36994,29910,25835
18529,1,36994,31260,26326
18530,1,36994,36287,25103
18531,1,36994,34961,25179
18532,1,36994,30944,25028
18533,1,36994,35966,25251
18534,1,36994,30198,25956
18535,1,36994,33185,25757
18536,1,36994,36522,25861
18537,1,36994,36263,25214
18538,1,36994,30147,25341
18539,1,36994,34271,25652
18540,1,36994,32477,25390
18541,1,36994,32621,26156
18542,1,36994,31766,26399
18543,1,36994,27044,25969
18544,1,36994,36833,25938
18545,1,36994,34154,25098
18546,1,36994,27875,25895
18547,1,36994,35543,26199
18548,1,36994,30251,26249
18549,1,36994,28357,25182
18550,1,36994,29504,26250
18551,1,36994,32201,26470
18552,1,36994,35475,25348
18553,1,36994,33112,26179
18554,1,36994,31098,26144
18555,1,36994,34894,25687
18556,1,36994,30758,25795
18557,1,36994,36853,26167
18558,1,36994,36899,26019
18559,1,36994,34320,25502
18560,1,36994,36565,25459
18561,1,36994,32674,25665
18562,1,36994,33973,25032
18563,1,36994,30403,25260
18564,1,36994,36712,25037
18565,1,36994,35501,25442
18566,1,36994,27916,25328
18567,1,36994,32215,25432
18568,1,36994,31057,26338
18569,1,36994,28862,26234
18570,1,36994,32525,26105
18571,1,36994,28190,25953
18572,1,36994,28213,26411
18573,1,36994,34666,26084
18574,1,36994,31666,25578
18575,1,36994,36012,25293
18576,1,36994,34630,25134
18577,1,36994,32206,25874
18578,1,36994,30623,26456
18579,1,36994,32840,25810
18580,1,36994,26654,26354
18581,1,36994,33341,25411
18582,1,36994,36441,25841
18583,1,36994,34521,26154
18584,1,36994,29038,25109
18585,1,36994,34153,25980
18586,1,36994,30828,26467
18587,1,36994,31664,25781
18588,1,36994,36224,25696
18589,1,36994,34160,25799
18590,1,36994,27512,26109
18591,1,36994,26553,25929
18592,1,36994,31859,25952
18593,1,36994,27799,25987
18594,1,36994,36538,26294
18595,1,36994,34451,25408
18596,1,36994,27646,26437
18597,1,36994,33715,26156
18598,1,36994,33142,25197
18599,1,36994,27861,25914
18600,1,36994,27187,25672
18601,1,36994,29918,25784
18602,1,36994,28082,25891
18603,1,36994,34081,26238
18604,1,36994,30059,26317
18605,1,36994,32672,25625
18606,1,36994,31595,26467
18607,1,36994,29066,25136
18608,1,36994,31206,26385
18609,1,36994,27114,25680
18610,1,36994,26799,25663
18611,1,36994,34829,25629
18612,1,36994,36361,26217
18613,1,36994,29197,25914
18614,1,36994,26782,26050
18615,1,36994,28758,26210
18616,1,36994,27911,25657
18617,1,36994,30194,26145
18618,1,36994,35229,25091
18619,1,36994,28298,25903
18620,1,36994,30257,25683
18621,1,36994,26672,25732
18622,1,36994,32931,26268
18623,1,36994,26687,26254
18624,1,36994,35816,26108
18625,1,36994,35151,25279
18626,1,36994,36760,25217
18627,1,36994,35143,25776
18628,1,36994,26695,25454
18629,1,36994,36935,26163
18630,1,36994,32654,25026
18631,1,36994,35550,25459
18632,1,36994,33467,26153
18633,1,36994,34866,25865
18634,1,36994,29896,25738
18635,1,36994,28812,25627
18636,1,36994,35776,26424
18637,1,36994,31772,25350
18638,1,36994,30371,26196
18639,1,36994,27371,25800
18640,1,36994,36297,26454
18641,1,36994,31578,26225
18642,1,36994,27794,25640
18643,1,36994,29848,26168
18644,1,36994,31637,25247
18645,1,36994,28704,26178
18646,1,36994,29442,26245
18647,1,36994,34695,25698
18648,1,36994,26500,25202
18649,1,36994,29223,25575
18650,1,36994,34694,26115
18651,1,36994,32356,26422
18652,1,36994,30044,25392
18653,1,36994,30267,25093
18654,1,36994,30873,25737
18655,1,36994,31846,25264
18656,1,36994,26777,25897
18657,1,36994,33153,26262
18658,1,36994,35829,26220
18659,1,36994,30084,25743
18660,1,36994,26871,25300
18661,1,36994,36003,26460
18662,1,36994,28036,26166
18663,1,36994,27368,25823
18664,1,36994,28042,26149
18665,1,36994,26696,25307
18666,1,36994,29153,25928
18667,1,36994,35383,26091
18668,1,36994,30072,26160
18669,1,36994,31020,25732
18670,1,36994,28279,26381
18671,1,36994,33522,26268
18672,1,36994,29819,25341
18673,1,36994,36494,26380
18674,1,36994,35457,26189
18675,1,36994,34566,25063
18676,1,36994,28260,26202
18677,1,36994,33490,26051
18678,1,36994,27961,25169
18679,1,36994,27692,25450
18680,1,36994,34980,26103
18681,1,36994,26779,25652
18682,1,36994,30467,25285
18683,1,36994,26767,25588
18684,1,36994,32101,25952
18685,1,36994,36280,25093
18686,1,36994,26838,25827
18687,1,36994,26825,26130
18688,1,36994,33814,26361
18689,1,36994,30813,25979
18690,1,36994,32738,25253
18691,1,36994,33368,25239
18692,1,36994,36382,25691
18693,1,36994,28607,25458
18694,1,36994,32999,25919
18695,1,36994,31177,25814
18696,1,36994,35822,25651
18697,1,36994,28380,26381
18698,1,36994,29564,26018
18699,1,36994,29045,25788
18700,1,36994,29119,25869
18701,1,36994,32220,26266
18702,1,36994,34192,25321
18703,1,36994,34226,26438
18704,1,36994,34206,26097
18705,1,36994,31030,26326
18706,1,36994,36632,25228
18707,1,36994,27674,25777
18708,1,36994,30821,26328
18709,1,36994,28388,25235
18710,1,36994,26844,25533
18711,1,36994,31397,26392
18712,1,36994,35015,26336
18713,1,36994,35212,25204
18714,1,36994,33800,26194
18715,1,36994,33180,25117
18716,1,36994,32237,25138
18717,1,36994,31643,26330
18718,1,36994,33732,25508
18719,1,36994,32023,25127
18720,1,36994,27816,26332
18721,1,36994,28409,26307
18722,1,36994,29133,25900
18723,1,36994,34495,25451
18724,1,36994,35545,25217
18725,1,36994,34945,25804
18726,1,36994,29339,25669
18727,1,36994,36373,25579
18728,1,36994,32575,26478
18729,1,36994,29617,26039
18730,1,36994,27086,25423
18731,1,36994,33606,26423
18732,1,36994,26828,25599
18733,1,36994,33335,25303
18734,1,36994,33678,25362
18735,1,36994,33823,25097
18736,1,36994,26920,26196
18737,1,36994,27140,25046
18738,1,36994,36933,25205
18739,1,36994,35951,25399
18740,1,36994,28132,25133
18741,1,36994,29676,25989
18742,1,36994,31829,26053
18743,1,36994,30328,25799
18744,1,36994,31636,26072
18745,1,36994,27859,26254
18746,1,36994,33067,26460
18747,1,36994,27077,26057
18748,1,36994,31117,25934
18749,1,36994,32723,25778
18750,1,36994,34164,25422
18751,1,36994,30563,25707
18752,1,36994,31971,25148
18753,1,36994,36629,26225
18754,1,36994,32584,26465
18755,1,36994,32808,25458
18756,1,36994,35373,25943
18757,1,36994,36987,25191
18758,1,36994,35624,25160
18759,1,36994,31684,25232
18760,1,36994,29591,25762
18761,1,36994,29667,26083
18762,1,36994,27800,25452
18763,1,36994,35052,25331
18764,1,36994,34639,25948
18765,1,36994,26579,25403
18766,1,36994,33412,25207
18767,1,36994,27720,25750
18768,1,36994,29943,25611
18769,1,36994,36184,25455
18770,1,36994,26694,25308
18771,1,36994,26545,25005
18772,1,36994,28803,25702
18773,1,36994,34767,25243
18774,1,36994,28070,25150
18775,1,36994,27283,25446
18776,1,36994,30338,25605
18777,1,36994,34893,25598
18778,1,36994,32700,26358
18779,1,36994,32253,26121
18780,1,36994,28933,25620
18781,1,36994,35398,25833
18782,1,36994,28723,25468
18783,1,36994,28448,25179
18784,1,36994,34023,25026
18785,1,36994,34087,26427
18786,1,36994,34953,25759
18787,1,36994,34136,26265
18788,1,36994,30179,25273
18789,1,36994,31426,25716
18790,1,36994,29761,25315
18791,1,36994,26769,26299
18792,1,36994,35241,25230
18793,1,36994,35397,25489
18794,1,36994,27834,25523
18795,1,36994,33694,26351
18796,1,36994,35996,25986
18797,1,36994,35944,25877
18798,1,36994,33551,25599
18799,1,36994,34816,26360
18800,1,36994,28638,26451
18801,1,36994,33002,25179
18802,1,36994,34504,26330
18803,1,36994,29756,26360
18804,1,36994,29517,26162
18805,1,36994,31923,25648
18806,1,36994,29190,25441
18807,1,36994,30428,25635
18808,1,36994,26790,25704
18809,1,36994,31845,26189
18810,1,36994,30138,26243
18811,1,36994,30848,25595
18812,1,36994,36044,25416
18813,1,36994,35220,25290
18814,1,36994,35261,26062
18815,1,36994,27513,26003
18816,1,36994,35914,25759
18817,1,36994,29709,25348
18818,1,36994,34663,25993
18819,1,36994,26893,25029
18820,1,36994,28372,25708
18821,1,36994,33077,25808
18822,1,36994,28969,26184
18823,1,36994,30826,25957
18824,1,36994,35087,25771
18825,1,36994,29519,25023
18826,1,36994,35164,25069
18827,1,36994,35915,25670
18828,1,36994,36234,25156
18829,1,36994,33027,26427
18830,1,36994,31527,25833
18831,1,36994,33620,26058
18832,1,36994,33821,25927
18833,1,36994,31935,25743
18834,1,36994,31150,26255
18835,1,36994,31500,25724
18836,1,36994,28370,25975
18837,1,36994,31549,25668
18838,1,36994,32834,26012
18839,1,36994,32122,25070
18840,1,36994,32015,26421
18841,1,36994,36252,25701
18842,1,36994,33813,25769
18843,1,36994,36582,26156
18844,1,36994,29051,26076
18845,1,36994,31069,26318
18846,1,36994,31673,25421
18847,1,36994,36330,26088
18848,1,36994,30256,25407
18849,1,36994,27582,25514
18850,1,36994,31815,25476
18851,1,36994,35424,26186
18852,1,36994,32558,25086
18853,1,36994,29611,25516
18854,1,36994,30164,26014
18855,1,36994,35156,25482
18856,1,36994,35608,26046
18857,1,36994,27806,26317
18858,1,36994,34032,25008
18859,1,36994,30820,25223
18860,1,36994,30705,26182
18861,1,36994,31558,25964
18862,1,36994,34916,26166
18863,1,36994,36539,25678
18864,1,36994,36665,25057
18865,1,36994,28869,25044
18866,1,36994,30759,25541
18867,1,36994,33442,26352
18868,1,36994,26635,26488
18869,1,36994,36984,25268
18870,1,36994,30231,25549
18871,1,36994,26923,25339
18872,1,36994,36314,25051
18873,1,36994,36231,25643
18874,1,36994,31136,25346
18875,1,36994,26646,25046
18876,1,36994,30854,25431
18877,1,36994,36270,26471
18878,1,36994,33033,25478
18879,1,36994,31621,26079
18880,1,36994,33508,25046
18881,1,36994,32839,25043
18882,1,36994,27778,25133
18883,1,36994,29132,25901
18884,1,36994,28947,25430
18885,1,36994,33903,26367
18886,1,36994,34309,26018
18887,1,36994,32243,25280
18888,1,36994,35639,25595
18889,1,36994,31324,26319
18890,1,36994,31866,25176
18891,1,36994,26982,25375
18892,1,36994,31350,25059
18893,1,36994,34281,26064
18894,1,36994,33441,25310
18895,1,36994,30332,25449
18896,1,36994,34250,25199
18897,1,36994,33073,25696
18898,1,36994,35737,26134
18899,1,36994,33172,26277
18900,1,36994,36985,25146
18901,1,36994,32123,25599
18902,1,36994,28430,25614
18903,1,36994,36818,25751
18904,1,36994,27973,26289
18905,1,36994,28651,26124
18906,1,36994,27178,25492
18907,1,36994,34147,25058
18908,1,36994,33954,26188
18909,1,36994,29393,25313
18910,1,36994,31881,26010
18911,1,36994,30136,25115
18912,1,36994,31882,25005
18913,1,36994,32986,25295
18914,1,36994,31174,26260
18915,1,36994,31223,26372
18916,1,36994,31905,26092
18917,1,36994,30124,25880
18918,1,36994,27072,26078
18919,1,36994,32607,25084
18920,1,36994,33945,25496
18921,1,36994,31851,25277
18922,1,36994,34015,26033
18923,1,36994,30625,25823
18924,1,36994,28473,26272
18925,1,36994,35655,26335
18926,1,36994,33698,25779
18927,1,36994,27504,25552
18928,1,36994,34251,25326
18929,1,36994,33734,25633
18930,1,36994,33008,25020
18931,1,36994,28870,25107
18932,1,36994,28960,25240
18933,1,36994,35474,26360
18934,1,36994,34579,25455
18935,1,36994,30703,25434
18936,1,36994,30934,26409
18937,1,36994,27705,25745
18938,1,36994,35729,25178
18939,1,36994,34828,26366
18940,1,36994,29942,26116
18941,1,36994,31988,26188
18942,1,36994,27921,25779
18943,1,36994,26738,26049
18944,1,36994,28760,26302
18945,1,36994,30935,25856
18946,1,36994,31706,26323
18947,1,36994,33377,25341
18948,1,36994,35195,25621
18949,1,36994,28740,25820
18950,1,36994,34646,25464
18951,1,36994,33319,25111
18952,1,36994,36061,26061
18953,1,36994,36883,25240
18954,1,36994,32497,25361
18955,1,36994,31797,26275
18956,1,36994,36801,26194
18957,1,36994,33287,26090
18958,1,36994,28786,25207
18959,1,36994,36591,25854
18960,1,36994,35700,25975
18961,1,36994,36449,25270
18962,1,36994,30595,25969
18963,1,36994,29724,25824
18964,1,36994,29422,25307
18965,1,36994,30840,26440
18966,1,36994,36233,25824
18967,1,36994,33347,25553
18968,1,36994,27477,25202
18969,1,36994,29909,25235
18970,1,36994,36474,26453
18971,1,36994,35950,26420
18972,1,36994,29098,25370
18973,1,36994,29255,25010
18974,1,36994,30456,25415
18975,1,36994,33669,25214
18976,1,36994,34180,25120
18977,1,36994,34615,25005
18978,1,36994,34174,26465
18979,1,36994,28796,26223
18980,1,36994,29935,25606
18981,1,36994,29434,25076
18982,1,36994,30211,25868
18983,1,36994,32125,26116
18984,1,36994,36279,25514
18985,1,36994,27167,25351
18986,1,36994,28946,25771
18987,1,36994,29492,25325
18988,1,36994,26592,26126
18989,1,36994,33817,26198
18990,1,36994,29081,26343
18991,1,36994,30884,25269
18992,1,36994,29104,26374
18993,1,36994,36295,26395
18994,1,36994,33876,25960
18995,1,36994,30243,26210
18996,1,36994,26940,25152
18997,1,36994,26625,25315
18998,1,36994,26836,25685
18999,1,36994,30780,25260
19000,1,36994,35105,25634
19001,1,36994,36836,26015
19002,1,36994,29624,25754
19003,1,36994,30520,25294
19004,1,36994,27894,25688
19005,1,36994,34561,25014
19006,1,36994,35663,25115
19007,1,36994,34310,25468
19008,1,36994,34419,26087
19009,1,36994,26554,25644
19010,1,36994,27539,26107
19011,1,36994,30151,25669
19012,1,36994,30865,25213
19013,1,36994,26896,26352
19014,1,36994,28734,26365
19015,1,36994,28888,26296
19016,1,36994,33907,25270
19017,1,36994,30075,25476
19018,1,36994,34481,25822
19019,1,36994,32992,26205
19020,1,36994,30234,25646
19021,1,36994,27583,25971
19022,1,36994,36242,26240
19023,1,36994,28267,25491
19024,1,36994,35707,26277
19025,1,36994,36210,25191
19026,1,36994,34473,26226
19027,1,36994,28629,26454
19028,1,36994,34121,25078
19029,1,36994,27009,25635
19030,1,36994,26517,25473
19031,1,36994,27149,25116
19032,1,36994,27533,25712
19033,1,36994,36744,26383
19034,1,36994,28124,26141
19035,1,36994,29820,25697
19036,1,36994,34898,25729
19037,1,36994,30610,26104
19038,1,36994,29256,26019
19039,1,36994,27972,25883
19040,1,36994,29941,26202
19041,1,36994,27233,26294
19042,1,36994,26902,26337
19043,1,36994,32027,26167
19044,1,36994,32478,26389
19045,1,36994,34120,25364
19046,1,36994,28270,26240
19047,1,36994,29448,25008
19048,1,36994,35242,26235
19049,1,36994,35785,25521
19050,1,36994,32073,25477
19051,1,36994,36843,25789
19052,1,36994,29300,25875
19053,1,36994,30352,25492
19054,1,36994,28724,25229
19055,1,36994,32309,25569
19056,1,36994,30445,25225
19057,1,36994,35098,25251
19058,1,36994,29643,25088
19059,1,36994,31986,25501
19060,1,36994,32438,26039
19061,1,36994,27150,25174
19062,1,36994,31044,25003
19063,1,36994,29368,25411
19064,1,36994,34201,25913
19065,1,36994,34659,25927
19066,1,36994,29003,25983
19067,1,36994,31897,25255
19068,1,36994,33391,25165
19069,1,36994,35600,25345
19070,1,36994,32524,26345
19071,1,36994,36777,26377
19072,1,36994,29949,26004
19073,1,36994,30233,25464
19074,1,36994,32910,25087
19075,1,36994,35375,25812
19076,1,36994,33661,26445
19077,1,36994,26537,25191
19078,1,36994,32292,26021
19079,1,36994,35989,26371
19080,1,36994,35563,25483
19081,1,36994,30952,25032
19082,1,36994,34522,25479
19083,1,36994,30373,25292
19084,1,36994,33296,25115
19085,1,36994,34145,25048
19086,1,36994,33097,26134
19087,1,36994,26810,26169
19088,1,36994,35147,25729
19089,1,36994,28461,25964
19090,1,36994,26712,26161
19091,1,36994,35681,25423
19092,1,36994,27581,25811
19093,1,36994,29598,25486
19094,1,36994,28938,26274
19095,1,36994,35009,25994
19096,1,36994,36771,26148
19097,1,36994,31822,25219
19098,1,36994,35586,26151
19099,1,36994,33141,25885
19100,1,36994,33472,25094
19101,1,36994,28871,25748
19102,1,36994,33772,26238
19103,1,36994,30350,25590
19104,1,36994,36645,25498
19105,1,36994,30220,26101
19106,1,36994,32815,25882
19107,1,36994,36322,25491
19108,1,36994,27786,25568
19109,1,36994,34873,26167
19110,1,36994,35911,26493
19111,1,36994,27189,25976
19112,1,36994,30181,25850
19113,1,36994,27619,26353
19114,1,36994,29609,25870
19115,1,36994,36897,26042
19116,1,36994,27981,26375
19117,1,36994,33873,25128
19118,1,36994,35245,25234
19119,1,36994,32187,25759
19120,1,36994,35493,25909
19121,1,36994,32925,25978
19122,1,36994,36112,25383
19123,1,36994,32078,25637
19124,1,36994,36186,26432
19125,1,36994,33458,26181
19126,1,36994,30074,25710
19127,1,36994,30889,26360
19128,1,36994,29461,25153
19129,1,36994,32017,25692
19130,1,36994,35350,25229
19131,1,36994,33163,25879
19132,1,36994,34560,25132
19133,1,36994,31268,26391
19134,1,36994,32444,25979
19135,1,36994,32007,25678
19136,1,36994,28710,26201
19137,1,36994,28573,25294
19138,1,36994,36413,25664
19139,1,36994,33038,25626
19140,1,36994,31272,25444
19141,1,36994,28659,25135
19142,1,36994,35088,25468
19143,1,36994,36638,26001
19144,1,36994,34604,25650
19145,1,36994,31733,25638
19146,1,36994,32826,26430
19147,1,36994,29875,26001
19148,1,36994,32147,25874
19149,1,36994,27954,25847
19150,1,36994,27760,25204
19151,1,36994,34832,26270
19152,1,36994,31364,25248
19153,1,36994,27043,25492
19154,1,36994,29868,25868
19155,1,36994,30205,25281
19156,1,36994,28363,26440
19157,1,36994,26571,26321
19158,1,36994,32281,25487
19159,1,36994,28711,25735
19160,1,36994,35849,25641
19161,1,36994,35303,25604
19162,1,36994,28859,26228
19163,1,36994,27221,25311
19164,1,36994,32504,25850
19165,1,36994,31221,25688
19166,1,36994,34031,26031
19167,1,36994,33288,25628
19168,1,36994,36914,26232
19169,1,36994,36225,26488
19170,1,36994,32139,26037
19171,1,36994,33497,25793
19172,1,36994,31184,25963
19173,1,36994,27547,25968
19174,1,36994,28140,25937
19175,1,36994,27912,26084
19176,1,36994,34520,25894
19177,1,36994,28712,25919
19178,1,36994,36281,26397
19179,1,36994,35134,25511
19180,1,36994,29473,26451
19181,1,36994,27447,26250
19182,1,36994,31725,25935
19183,1,36994,32612,25131
19184,1,36994,35120,26361
19185,1,36994,32793,26300
19186,1,36994,34681,25689
19187,1,36994,30909,26235
19188,1,36994,33061,26030
19189,1,36994,28751,26111
19190,1,36994,36404,25859
19191,1,36994,32833,26292
19192,1,36994,34106,25876
19193,1,36994,27312,26247
19194,1,36994,33147,26242
19195,1,36994,35441,25941
19196,1,36994,33573,25246
19197,1,36994,30678,25181
19198,1,36994,27550,25106
19199,1,36994,34592,26221
19200,1,36994,35660,26304
19201,1,36994,34567,25331
19202,1,36994,33194,25867
19203,1,36994,34963,26094
19204,1,36994,29903,25395
19205,1,36994,34445,25045
19206,1,36994,28076,26015
19207,1,36994,28864,26080
19208,1,36994,34105,26093
19209,1,36994,35247,25421
19210,1,36994,29641,25383
19211,1,36994,26884,25970
19212,1,36994,33120,25636
19213,1,36994,28119,26441
19214,1,36994,26911,25867
19215,1,36994,29443,25017
19216,1,36994,28498,25548
19217,1,36994,26544,26418
19218,1,36994,35692,25582
19219,1,36994,31086,25616
19220,1,36994,33937,25227
19221,1,36994,35459,26411
19222,1,36994,29634,26238
19223,1,36994,35324,26041
19224,1,36994,36681,25979
19225,1,36994,28066,25332
19226,1,36994,35802,25766
19227,1,36994,31601,25623
19228,1,36994,32332,25610
19229,1,36994,36241,25792
19230,1,36994,29780,26011
19231,1,36994,28684,26242
19232,1,36994,30186,25818
19233,1,36994,34187,26103
19234,1,36994,29668,26034
19235,1,36994,26535,26165
19236,1,36994,34932,25154
19237,1,36994,27542,25866
19238,1,36994,28151,26430
19239,1,36994,32629,25484
19240,1,36994,32266,25679
19241,1,36994,29059,25779
19242,1,36994,26969,25295
19243,1,36994,36599,25717
19244,1,36994,35672,26355
19245,1,36994,30557,26218
19246,1,36994,33117,25106
19247,1,36994,30370,25977
19248,1,36994,32381,25838
19249,1,36994,33065,25911
19250,1,36994,32228,25305
19251,1,36994,33102,25677
19252,1,36994,28189,26078
19253,1,36994,35617,25753
19254,1,36994,28012,25384
19255,1,36994,30423,25261
19256,1,36994,35524,25081
19257,1,36994,34753,26431
19258,1,36994,35721,26242
19259,1,36994,35004,26047
19260,1,36994,32918,26141
19261,1,36994,28886,26119
19262,1,36994,33580,26006
19263,1,36994,28515,25971
19264,1,36994,33049,25257
19265,1,36994,34871,25866
19266,1,36994,32638,26101
19267,1,36994,31153,26456
19268,1,36994,29616,25179
19269,1,36994,32585,26233
19270,1,36994,35425,26086
19271,1,36994,29677,25677
19272,1,36994,34428,25684
19273,1,36994,30172,25205
19274,1,36994,32735,25673
19275,1,36994,27073,25065
19276,1,36994,32975,25366
19277,1,36994,35334,25221
19278,1,36994,29988,25959
19279,1,36994,30046,25452
19280,1,36994,33741,26023
19281,1,36994,33421,26219
19282,1,36994,27711,26088
19283,1,36994,29329,25074
19284,1,36994,31001,25356
19285,1,36994,29231,26201
19286,1,36994,34098,26457
19287,1,36994,34603,25470
19288,1,36994,35864,26390
19289,1,36994,36412,25407
19290,1,36994,30529,25190
19291,1,36994,30622,26272
19292,1,36994,31289,26452
19293,1,36994,32737,25209
19294,1,36994,31813,25194
19295,1,36994,31398,25397
19296,1,36994,34461,25530
19297,1,36994,26865,26119
19298,1,36994,28540,26368
19299,1,36994,29327,25199
19300,1,36994,30893,25369
19301,1,36994,30539,25191
19302,1,36994,35897,25486
19303,1,36994,29306,26347
19304,1,36994,33946,26006
19305,1,36994,30881,25646
19306,1,36994,30051,26019
19307,1,36994,28410,25869
19308,1,36994,35715,26341
19309,1,36994,28770,25097
19310,1,36994,30706,26305
19311,1,36994,36380,25066
19312,1,36994,33235,25761
19313,1,36994,31291,26081
19314,1,36994,35957,26107
19315,1,36994,28813,25200
19316,1,36994,26706,26087
19317,1,36994,33645,25809
19318,1,36994,32751,25042
19319,1,36994,35724,25436
19320,1,36994,29247,25768
19321,1,36994,28411,26196
19322,1,36994,31048,26181
19323,1,36994,31907,26180
19324,1,36994,27196,26365
19325,1,36994,29271,26011
19326,1,36994,36493,25649
19327,1,36994,31948,26440
19328,1,36994,30323,25983
19329,1,36994,32934,25824
19330,1,36994,36456,26264
19331,1,36994,33087,26302
19332,1,36994,36537,25149
19333,1,36994,29216,25434
19334,1,36994,32388,25343
19335,1,36994,32419,25259
19336,1,36994,35763,25353
19337,1,36994,27131,26414
19338,1,36994,34638,25245
19339,1,36994,28622,26473
19340,1,36994,32778,26371
19341,1,36994,33385,25537
19342,1,36994,35090,26292
19343,1,36994,35526,26422
19344,1,36994,28120,26403
19345,1,36994,32752,25621
19346,1,36994,33280,25285
19347,1,36994,30017,25562
19348,1,36994,30359,25927
19349,1,36994,36176,26276
19350,1,36994,29990,26456
19351,1,36994,35121,26396
19352,1,36994,29402,25957
19353,1,36994,31765,25907
19354,1,36994,29811,26142
19355,1,36994,29169,25385
19356,1,36994,33724,26016
19357,1,36994,32065,26237
19358,1,36994,33333,26400
19359,1,36994,36850,25709
19360,1,36994,30898,25957
19361,1,36994,33241,25293
19362,1,36994,33089,26051
19363,1,36994,32306,25416
19364,1,36994,29215,25600
19365,1,36994,28863,25260
19366,1,36994,31932,26250
19367,1,36994,26914,25975
19368,1,36994,29749,25159
19369,1,36994,31961,26428
19370,1,36994,36811,25288
19371,1,36994,34782,25008
19372,1,36994,32983,26313
19373,1,36994,32553,25467
19374,1,36994,34823,25681
19375,1,36994,34235,26481
19376,1,36994,33962,25584
19377,1,36994,26705,25962
19378,1,36994,29743,25792
19379,1,36994,35197,26327
19380,1,36994,33714,25713
19381,1,36994,29849,25022
19382,1,36994,26818,25630
19383,1,36994,34849,25967
19384,1,36994,28212,25288
19385,1,36994,34173,25989
19386,1,36994,35922,25208
19387,1,36994,36707,25721
19388,1,36994,34138,26173
19389,1,36994,29248,26000
19390,1,36994,30967,25719
19391,1,36994,35738,25185
19392,1,36994,28197,25090
19393,1,36994,29046,26480
19394,1,36994,32762,25814
19395,1,36994,35417,26101
19396,1,36994,35728,25100
19397,1,36994,32374,25535
19398,1,36994,29997,25917
19399,1,36994,30827,25989
19400,1,36994,26988,25387
19401,1,36994,32926,26416
19402,1,36994,29435,26457
19403,1,36994,36116,25617
19404,1,36994,34236,25835
19405,1,36994,29919,25374
19406,1,36994,31300,25455
19407,1,36994,27694,26335
19408,1,36994,36727,26296
19409,1,36994,36434,25475
19410,1,36994,32873,26102
19411,1,36994,27777,25291
19412,1,36994,29537,25163
19413,1,36994,35572,25388
19414,1,36994,27445,26098
19415,1,36994,27379,25367
19416,1,36994,27635,25128
19417,1,36994,33429,26007
19418,1,36994,30092,25250
19419,1,36994,28937,25660
19420,1,36994,33426,26176
19421,1,36994,29384,25614
19422,1,36994,32035,25637
19423,1,36994,32483,25049
19424,1,36994,36575,25539
19425,1,36994,32707,26275
19426,1,36994,28650,25232
19427,1,36994,30284,26356
19428,1,36994,36890,26115
19429,1,36994,28649,26212
19430,1,36994,31151,26365
19431,1,36994,27532,26452
