,predicate,subject,object,sub,pred,obj
5132,11994,2525,3839,2525,11994,3839
5133,11994,8777,2261,8777,11994,2261
5134,11994,10208,1814,10208,11994,1814
5135,11994,6621,2018,6621,11994,2018
5136,11994,6381,8513,6381,11994,8513
5137,11994,9760,8726,9760,11994,8726
5138,11994,8697,1748,8697,11994,1748
5139,11994,5546,5576,5546,11994,5576
5140,11994,6403,8442,6403,11994,8442
5141,11994,11528,2404,11528,11994,2404
5142,11994,2209,2540,2209,11994,2540
5143,11994,11393,5393,11393,11994,5393
5144,11994,2653,2416,2653,11994,2416
5145,11994,1928,5548,1928,11994,5548
5146,11994,6658,8881,6658,11994,8881
5147,11994,8520,5594,8520,11994,5594
5148,11994,10551,8514,10551,11994,8514
5149,11994,2983,10251,2983,11994,10251
5150,11994,2598,6483,2598,11994,6483
5151,11994,2411,8501,2411,11994,8501
5152,11994,6609,1553,6609,11994,1553
5153,11994,2240,1802,2240,11994,1802
5154,11994,2005,8468,2005,11994,8468
5155,11994,9694,6462,9694,11994,6462
5156,11994,2987,2002,2987,11994,2002
5157,11994,6743,2053,6743,11994,2053
5158,11994,8620,11389,8620,11994,11389
5159,11994,6561,10865,6561,11994,10865
5160,11994,2762,2461,2762,11994,2461
5161,11994,8583,9957,8583,11994,9957
5162,11994,1990,11113,1990,11994,11113
5163,11994,6410,11950,6410,11994,11950
5164,11994,2311,8495,2311,11994,8495
5165,11994,1976,11329,1976,11994,11329
5166,11994,8696,1935,8696,11994,1935
5167,11994,2615,2483,2615,11994,2483
5168,11994,1848,8539,1848,11994,8539
5169,11994,2439,8739,2439,11994,8739
5170,11994,1696,2366,1696,11994,2366
5171,11994,8356,2535,8356,11994,2535
5172,11994,5259,2267,5259,11994,2267
5173,11994,1882,11788,1882,11994,11788
5174,11994,11369,2139,11369,11994,2139
5175,11994,9771,2132,9771,11994,2132
5176,11994,8311,2592,8311,11994,2592
5177,11994,2077,2662,2077,11994,2662
5178,11994,8814,8760,8814,11994,8760
5179,11994,8442,4897,8442,11994,4897
5180,11994,2768,8496,2768,11994,8496
5181,11994,2566,8689,2566,11994,8689
5182,11994,2493,8523,2493,11994,8523
5183,11994,10160,1797,10160,11994,1797
5184,11994,2911,2098,2911,11994,2098
5185,11994,2400,8638,2400,11994,8638
5186,11994,3001,2746,3001,11994,2746
5187,11994,2151,1852,2151,11994,1852
5188,11994,2165,2710,2165,11994,2710
5189,11994,5487,1660,5487,11994,1660
5190,11994,5110,2199,5110,11994,2199
5191,11994,1760,8308,1760,11994,8308
5192,11994,2025,2498,2025,11994,2498
5193,11994,2824,6326,2824,11994,6326
5194,11994,2911,8837,2911,11994,8837
5195,11994,2958,1520,2958,11994,1520
5196,11994,10417,1541,10417,11994,1541
5197,11994,1850,11939,1850,11994,11939
5198,11994,1689,6511,1689,11994,6511
5199,11994,2771,2697,2771,11994,2697
5200,11994,11220,1541,11220,11994,1541
5201,11994,9928,8711,9928,11994,8711
5202,11994,10061,6691,10061,11994,6691
5203,11994,1817,2593,1817,11994,2593
5204,11994,8718,8621,8718,11994,8621
5205,11994,1840,2262,1840,11994,2262
5206,11994,1977,8855,1977,11994,8855
5207,11994,1505,11225,1505,11994,11225
5208,11994,1765,2279,1765,11994,2279
5209,11994,2202,10188,2202,11994,10188
5210,11994,1889,1708,1889,11994,1708
5211,11994,2645,11976,2645,11994,11976
5212,11994,2579,2411,2579,11994,2411
5213,11994,2125,1683,2125,11994,1683
5214,11994,8724,2703,8724,11994,2703
5215,11994,2661,2593,2661,11994,2593
5216,11994,6524,5474,6524,11994,5474
5217,11994,2864,2875,2864,11994,2875
5218,11994,1730,2066,1730,11994,2066
5219,11994,2305,1776,2305,11994,1776
5220,11994,5454,1865,5454,11994,1865
5221,11994,1666,5572,1666,11994,5572
5222,11994,2875,1819,2875,11994,1819
5223,11994,9504,2081,9504,11994,2081
5224,11994,9861,10248,9861,11994,10248
5225,11994,2364,1980,2364,11994,1980
5226,11994,1963,9521,1963,11994,9521
5227,11994,9637,8693,9637,11994,8693
5228,11994,2505,2402,2505,11994,2402
5229,11994,2199,2819,2199,11994,2819
5230,11994,1509,8826,1509,11994,8826
5231,11994,2788,1792,2788,11994,1792
5232,11994,2076,6746,2076,11994,6746
5233,11994,1805,2771,1805,11994,2771
5234,11994,1500,2043,1500,11994,2043
5235,11994,1678,1929,1678,11994,1929
5236,11994,1956,11028,1956,11994,11028
5237,11994,2828,6580,2828,11994,6580
5238,11994,6691,4316,6691,11994,4316
5239,11994,8301,5583,8301,11994,5583
5240,11994,1755,1641,1755,11994,1641
5241,11994,6422,2971,6422,11994,2971
5242,11994,2619,2654,2619,11994,2654
5243,11994,11296,5550,11296,11994,5550
5244,11994,6001,2534,6001,11994,2534
5245,11994,8312,11054,8312,11994,11054
5246,11994,8679,8418,8679,11994,8418
5247,11994,1517,1773,1517,11994,1773
5248,11994,2011,11947,2011,11994,11947
5249,11994,8323,11273,8323,11994,11273
5250,11994,2468,8686,2468,11994,8686
5251,11994,5045,2834,5045,11994,2834
5252,11994,2537,10208,2537,11994,10208
5253,11994,8366,10076,8366,11994,10076
5254,11994,8742,2256,8742,11994,2256
5255,11994,9580,6719,9580,11994,6719
5256,11994,2706,8695,2706,11994,8695
5257,11994,9759,2631,9759,11994,2631
5258,11994,5554,2093,5554,11994,2093
5259,11994,1979,6369,1979,11994,6369
5260,11994,9785,2145,9785,11994,2145
5261,11994,2761,8645,2761,11994,8645
5262,11994,2978,1793,2978,11994,1793
5263,11994,5883,11306,5883,11994,11306
5264,11994,11108,6648,11108,11994,6648
5265,11994,9750,1769,9750,11994,1769
5266,11994,2032,1753,2032,11994,1753
5267,11994,8724,1945,8724,11994,1945
5268,11994,1938,2220,1938,11994,2220
5269,11994,8499,8543,8499,11994,8543
5270,11994,2663,8710,2663,11994,8710
5271,11994,5908,2566,5908,11994,2566
5272,11994,9729,8490,9729,11994,8490
5273,11994,1569,1849,1569,11994,1849
5274,11994,5492,2987,5492,11994,2987
5275,11994,5919,2911,5919,11994,2911
5276,11994,6579,2183,6579,11994,2183
5277,11994,8674,6381,8674,11994,6381
5278,11994,8693,1847,8693,11994,1847
5279,11994,8648,8815,8648,11994,8815
5280,11994,2841,6370,2841,11994,6370
5281,11994,2014,7193,2014,11994,7193
5282,11994,2771,2693,2771,11994,2693
5283,11994,2642,2300,2642,11994,2300
5284,11994,2642,2301,2642,11994,2301
5285,11994,2178,6693,2178,11994,6693
5286,11994,5526,5276,5526,11994,5276
5287,11994,1961,8484,1961,11994,8484
5288,11994,10939,5812,10939,11994,5812
5289,11994,1609,2438,1609,11994,2438
5290,11994,2998,5986,2998,11994,5986
5291,11994,11117,1753,11117,11994,1753
5292,11994,2391,7519,2391,11994,7519
5293,11994,8660,2216,8660,11994,2216
5294,11994,2319,8435,2319,11994,8435
5295,11994,9775,2508,9775,11994,2508
5296,11994,2824,2294,2824,11994,2294
5297,11994,8731,5458,8731,11994,5458
5298,11994,8355,5594,8355,11994,5594
5299,11994,8580,1895,8580,11994,1895
5300,11994,8694,1978,8694,11994,1978
5301,11994,1667,5488,1667,11994,5488
5302,11994,3071,2423,3071,11994,2423
5303,11994,2332,6664,2332,11994,6664
5304,11994,2572,1826,2572,11994,1826
5305,11994,8040,8327,8040,11994,8327
5306,11994,6672,10029,6672,11994,10029
5307,11994,8323,1822,8323,11994,1822
5308,11994,8489,1823,8489,11994,1823
5309,11994,1760,2006,1760,11994,2006
5310,11994,3071,2530,3071,11994,2530
5311,11994,5318,11213,5318,11994,11213
5312,11994,6726,2827,6726,11994,2827
5313,11994,6320,8426,6320,11994,8426
5314,11994,2354,10558,2354,11994,10558
5315,11994,8742,2250,8742,11994,2250
5316,11994,8689,2453,8689,11994,2453
5317,11994,11381,3011,11381,11994,3011
5318,11994,6692,2300,6692,11994,2300
5319,11994,2542,1890,2542,11994,1890
5320,11994,6464,1679,6464,11994,1679
5321,11994,10038,10044,10038,11994,10044
5322,11994,2300,11365,2300,11994,11365
5323,11994,6275,1796,6275,11994,1796
5324,11994,5905,2805,5905,11994,2805
5325,11994,2270,2538,2270,11994,2538
5326,11994,2599,2638,2599,11994,2638
5327,11994,2765,1509,2765,11994,1509
5328,11994,1987,1931,1987,11994,1931
5329,11994,10027,8820,10027,11994,8820
5330,11994,8469,2852,8469,11994,2852
5331,11994,8562,2691,8562,11994,2691
5332,11994,2988,8434,2988,11994,8434
5333,11994,2949,5841,2949,11994,5841
5334,11994,1956,11025,1956,11994,11025
5335,11994,1728,2758,1728,11994,2758
5336,11994,1507,11945,1507,11994,11945
5337,11994,9712,8563,9712,11994,8563
5338,11994,1898,11393,1898,11994,11393
5339,11994,6721,8720,6721,11994,8720
5340,11994,2646,8486,2646,11994,8486
5341,11994,5706,11690,5706,11994,11690
5342,11994,2501,8627,2501,11994,8627
5343,11994,1545,8584,1545,11994,8584
5344,11994,9749,6388,9749,11994,6388
5345,11994,2864,1577,2864,11994,1577
5346,11994,2720,8394,2720,11994,8394
5347,11994,10682,6320,10682,11994,6320
5348,11994,2072,2279,2072,11994,2279
5349,11994,1755,2975,1755,11994,2975
5350,11994,8586,10248,8586,11994,10248
5351,11994,6317,2349,6317,11994,2349
5352,11994,1746,2323,1746,11994,2323
5353,11994,2663,8711,2663,11994,8711
5354,11994,2906,2617,2906,11994,2617
5355,11994,2075,1735,2075,11994,1735
5356,11994,1726,5473,1726,11994,5473
5357,11994,8686,2560,8686,11994,2560
5358,11994,6355,9539,6355,11994,9539
5359,11994,11393,11506,11393,11994,11506
5360,11994,2417,2319,2417,11994,2319
5361,11994,2570,11194,2570,11994,11194
5362,11994,6350,8722,6350,11994,8722
5363,11994,5835,1510,5835,11994,1510
5364,11994,1818,1954,1818,11994,1954
5365,11994,2832,2124,2832,11994,2124
5366,11994,11399,8512,11399,11994,8512
5367,11994,2582,8503,2582,11994,8503
5368,11994,2866,5538,2866,11994,5538
5369,11994,2785,3014,2785,11994,3014
5370,11994,2976,2938,2976,11994,2938
5371,11994,2084,11857,2084,11994,11857
5372,11994,2238,8377,2238,11994,8377
5373,11994,8391,2476,8391,11994,2476
5374,11994,6545,2773,6545,11994,2773
5375,11994,2219,8396,2219,11994,8396
5376,11994,2438,2670,2438,11994,2670
5377,11994,2950,8544,2950,11994,8544
5378,11994,2612,10320,2612,11994,10320
5379,11994,2224,2705,2224,11994,2705
5380,11994,1934,2673,1934,11994,2673
5381,11994,5454,1861,5454,11994,1861
5382,11994,11303,1743,11303,11994,1743
5383,11994,2193,2038,2193,11994,2038
5384,11994,3014,2153,3014,11994,2153
5385,11994,2577,8384,2577,11994,8384
5386,11994,10407,2636,10407,11994,2636
5387,11994,5538,2280,5538,11994,2280
5388,11994,6725,11295,6725,11994,11295
5389,11994,2173,2484,2173,11994,2484
5390,11994,2093,10905,2093,11994,10905
5391,11994,1870,2441,1870,11994,2441
5392,11994,9507,11451,9507,11994,11451
5393,11994,2840,8532,2840,11994,8532
5394,11994,1690,8686,1690,11994,8686
5395,11994,8362,2988,8362,11994,2988
5396,11994,2391,9718,2391,11994,9718
5397,11994,8744,8700,8744,11994,8700
5398,11994,2715,2688,2715,11994,2688
5399,11994,11293,9899,11293,11994,9899
5400,11994,11025,1736,11025,11994,1736
5401,11994,11135,8368,11135,11994,8368
5402,11994,6081,1811,6081,11994,1811
5403,11994,6320,11113,6320,11994,11113
5404,11994,2421,8357,2421,11994,8357
5405,11994,1761,11302,1761,11994,11302
5406,11994,2785,3012,2785,11994,3012
5407,11994,2644,9957,2644,11994,9957
5408,11994,2279,2768,2279,11994,2768
5409,11994,1736,8038,1736,11994,8038
5410,11994,5478,10685,5478,11994,10685
5411,11994,9642,1890,9642,11994,1890
5412,11994,2891,11371,2891,11994,11371
5413,11994,9759,11063,9759,11994,11063
5414,11994,8357,11230,8357,11994,11230
5415,11994,2649,3001,2649,11994,3001
5416,11994,6161,1748,6161,11994,1748
5417,11994,1679,1713,1679,11994,1713
5418,11994,1730,8358,1730,11994,8358
5419,11994,8481,11113,8481,11994,11113
5420,11994,2027,8316,2027,11994,8316
5421,11994,11235,1934,11235,11994,1934
5422,11994,11132,2347,11132,11994,2347
5423,11994,1825,2014,1825,11994,2014
5424,11994,2152,6411,2152,11994,6411
5425,11994,2902,9964,2902,11994,9964
5426,11994,2126,10475,2126,11994,10475
5427,11994,5487,8737,5487,11994,8737
5428,11994,1898,11306,1898,11994,11306
5429,11994,6744,2183,6744,11994,2183
5430,11994,6001,8914,6001,11994,8914
5431,11994,2182,8726,2182,11994,8726
5432,11994,6668,8704,6668,11994,8704
5433,11994,11458,6447,11458,11994,6447
5434,11994,1730,2064,1730,11994,2064
5435,11994,8433,2327,8433,11994,2327
5436,11994,11401,2247,11401,11994,2247
5437,11994,1857,1711,1857,11994,1711
5438,11994,8504,2219,8504,11994,2219
5439,11994,2382,2399,2382,11994,2399
5440,11994,2706,1979,2706,11994,1979
5441,11994,9217,1852,9217,11994,1852
5442,11994,6325,8530,6325,11994,8530
5443,11994,2194,8663,2194,11994,8663
5444,11994,8727,8617,8727,11994,8617
5445,11994,1870,2445,1870,11994,2445
5446,11994,2554,5045,2554,11994,5045
5447,11994,10531,2617,10531,11994,2617
5448,11994,2705,6373,2705,11994,6373
5449,11994,3841,5801,3841,11994,5801
5450,11994,2199,11194,2199,11994,11194
5451,11994,2758,2744,2758,11994,2744
5452,11994,5552,1935,5552,11994,1935
5453,11994,2160,8691,2160,11994,8691
5454,11994,10678,11034,10678,11994,11034
5455,11994,5259,2470,5259,11994,2470
5456,11994,6763,8514,6763,11994,8514
5457,11994,2276,2698,2276,11994,2698
5458,11994,1851,1873,1851,11994,1873
5459,11994,6718,2645,6718,11994,2645
5460,11994,2495,1531,2495,11994,1531
5461,11994,2393,2501,2393,11994,2501
5462,11994,5045,1765,5045,11994,1765
5463,11994,8619,8536,8619,11994,8536
5464,11994,2740,6750,2740,11994,6750
5465,11994,1849,2982,1849,11994,2982
5466,11994,1726,10365,1726,11994,10365
5467,11994,8824,6650,8824,11994,6650
5468,11994,9549,2078,9549,11994,2078
5469,11994,8374,2577,8374,11994,2577
5470,11994,6028,1734,6028,11994,1734
5471,11994,2354,1833,2354,11994,1833
5472,11994,2327,5342,2327,11994,5342
5473,11994,2834,10061,2834,11994,10061
5474,11994,2083,2270,2083,11994,2270
5475,11994,4966,1697,4966,11994,1697
5476,11994,6511,8540,6511,11994,8540
5477,11994,11126,6320,11126,11994,6320
5478,11994,1778,7738,1778,11994,7738
5479,11994,11157,8301,11157,11994,8301
5480,11994,9215,1969,9215,11994,1969
5481,11994,1765,5572,1765,11994,5572
5482,11994,2013,8351,2013,11994,8351
5483,11994,5482,2457,5482,11994,2457
5484,11994,6523,2295,6523,11994,2295
5485,11994,1808,2427,1808,11994,2427
5486,11994,9718,5835,9718,11994,5835
5487,11994,11017,2183,11017,11994,2183
5488,11994,10096,8168,10096,11994,8168
5489,11994,9574,2785,9574,11994,2785
5490,11994,7656,2044,7656,11994,2044
5491,11994,2076,10871,2076,11994,10871
5492,11994,2500,1998,2500,11994,1998
5493,11994,2580,1619,2580,11994,1619
5494,11994,10242,10730,10242,11994,10730
5495,11994,1954,8411,1954,11994,8411
5496,11994,10325,2488,10325,11994,2488
5497,11994,2493,1807,2493,11994,1807
5498,11994,2240,6621,2240,11994,6621
5499,11994,6144,6557,6144,11994,6557
5500,11994,1964,11209,1964,11994,11209
5501,11994,8442,8756,8442,11994,8756
5502,11994,2382,2398,2382,11994,2398
5503,11994,11805,9484,11805,11994,9484
5504,11994,6577,8746,6577,11994,8746
5505,11994,6161,1746,6161,11994,1746
5506,11994,10877,9527,10877,11994,9527
5507,11994,9555,2254,9555,11994,2254
5508,11994,1892,2605,1892,11994,2605
5509,11994,9736,2983,9736,11994,2983
5510,11994,9504,2076,9504,11994,2076
5511,11994,2341,11849,2341,11994,11849
5512,11994,8411,9922,8411,11994,9922
5513,11994,8407,1746,8407,11994,1746
5514,11994,2502,6447,2502,11994,6447
5515,11994,2360,8552,2360,11994,8552
5516,11994,6324,8537,6324,11994,8537
5517,11994,11851,5701,11851,11994,5701
5518,11994,8914,1562,8914,11994,1562
5519,11994,8433,2329,8433,11994,2329
5520,11994,1664,2763,1664,11994,2763
5521,11994,1567,2600,1567,11994,2600
5522,11994,6610,2588,6610,11994,2588
5523,11994,5513,8333,5513,11994,8333
5524,11994,11185,5279,11185,11994,5279
5525,11994,9915,6711,9915,11994,6711
5526,11994,6421,2530,6421,11994,2530
5527,11994,2549,11976,2549,11994,11976
5528,11994,2255,2769,2255,11994,2769
5529,11994,5318,2508,5318,11994,2508
5530,11994,2530,10357,2530,11994,10357
5531,11994,5495,1916,5495,11994,1916
5532,11994,5477,1499,5477,11994,1499
5533,11994,2636,8391,2636,11994,8391
5534,11994,10075,9992,10075,11994,9992
5535,11994,8744,9771,8744,11994,9771
5536,11994,8381,1701,8381,11994,1701
5537,11994,8674,5540,8674,11994,5540
5538,11994,1844,10443,1844,11994,10443
5539,11994,1663,8840,1663,11994,8840
5540,11994,1956,2529,1956,11994,2529
5541,11994,8653,8545,8653,11994,8545
5542,11994,1695,1567,1695,11994,1567
5543,11994,1876,2398,1876,11994,2398
5544,11994,2732,1987,2732,11994,1987
5545,11994,9539,6666,9539,11994,6666
5546,11994,2667,2753,2667,11994,2753
5547,11994,2692,5737,2692,11994,5737
5548,11994,11111,11187,11111,11994,11187
5549,11994,2374,10029,2374,11994,10029
5550,11994,8357,6686,8357,11994,6686
5551,11994,1808,2428,1808,11994,2428
5552,11994,8312,2449,8312,11994,2449
5553,11994,2076,11937,2076,11994,11937
5554,11994,1808,2092,1808,11994,2092
5555,11994,8748,2770,8748,11994,2770
5556,11994,8415,9915,8415,11994,9915
5557,11994,4541,2132,4541,11994,2132
5558,11994,10234,6375,10234,11994,6375
5559,11994,2768,6727,2768,11994,6727
5560,11994,1696,2369,1696,11994,2369
5561,11994,8715,2966,8715,11994,2966
5562,11994,10556,2336,10556,11994,2336
5563,11994,10208,1818,10208,11994,1818
5564,11994,1787,3078,1787,11994,3078
5565,11994,6518,5810,6518,11994,5810
5566,11994,8394,5826,8394,11994,5826
5567,11994,1699,1790,1699,11994,1790
5568,11994,11528,1755,11528,11994,1755
5569,11994,1679,2063,1679,11994,2063
5570,11994,2464,1975,2464,11994,1975
5571,11994,1526,11113,1526,11994,11113
5572,11994,2332,6663,2332,11994,6663
5573,11994,3014,5552,3014,11994,5552
5574,11994,2598,6719,2598,11994,6719
5575,11994,11380,9884,11380,11994,9884
5576,11994,2493,2151,2493,11994,2151
5577,11994,10020,6368,10020,11994,6368
5578,11994,1532,2331,1532,11994,2331
5579,11994,2538,11132,2538,11994,11132
5580,11994,6410,11947,6410,11994,11947
5581,11994,2486,2455,2486,11994,2455
5582,11994,2475,3708,2475,11994,3708
5583,11994,9809,2767,9809,11994,2767
5584,11994,10973,11135,10973,11994,11135
5585,11994,5578,1675,5578,11994,1675
5586,11994,9696,5393,9696,11994,5393
5587,11994,2703,1986,2703,11994,1986
5588,11994,2300,1810,2300,11994,1810
5589,11994,1751,8668,1751,11994,8668
5590,11994,2311,10079,2311,11994,10079
5591,11994,4468,2576,4468,11994,2576
5592,11994,10704,2791,10704,11994,2791
5593,11994,2151,6750,2151,11994,6750
5594,11994,9683,11093,9683,11994,11093
5595,11994,10745,8662,10745,11994,8662
5596,11994,1794,1791,1794,11994,1791
5597,11994,2240,8766,2240,11994,8766
5598,11994,11528,2405,11528,11994,2405
5599,11994,9899,6748,9899,11994,6748
5600,11994,2164,5908,2164,11994,5908
5601,11994,2577,2444,2577,11994,2444
5602,11994,1956,2424,1956,11994,2424
5603,11994,10427,1597,10427,11994,1597
5604,11994,1679,1715,1679,11994,1715
5605,11994,6349,2501,6349,11994,2501
5606,11994,9470,2302,9470,11994,2302
5607,11994,1989,2118,1989,11994,2118
5608,11994,8504,2220,8504,11994,2220
5609,11994,3001,2747,3001,11994,2747
5610,11994,1771,1868,1771,11994,1868
5611,11994,11084,1658,11084,11994,1658
5612,11994,11396,10485,11396,11994,10485
5613,11994,9513,2573,9513,11994,2573
5614,11994,2824,8654,2824,11994,8654
5615,11994,11305,2031,11305,11994,2031
5616,11994,1954,8504,1954,11994,8504
5617,11994,8664,1682,8664,11994,1682
5618,11994,6725,11389,6725,11994,11389
5619,11994,2013,8352,2013,11994,8352
5620,11994,2424,6637,2424,11994,6637
5621,11994,2331,5841,2331,11994,5841
5622,11994,2848,6033,2848,11994,6033
5623,11994,2166,1971,2166,11994,1971
5624,11994,9718,6656,9718,11994,6656
5625,11994,5820,8689,5820,11994,8689
5626,11994,2618,8357,2618,11994,8357
5627,11994,8684,8710,8684,11994,8710
5628,11994,2197,5469,2197,11994,5469
5629,11994,11298,11789,11298,11994,11789
5630,11994,2284,3788,2284,11994,3788
5631,11994,2412,9736,2412,11994,9736
5632,11994,9804,6162,9804,11994,6162
5633,11994,8391,2477,8391,11994,2477
5634,11994,11325,2678,11325,11994,2678
5635,11994,11335,9549,11335,11994,9549
5636,11994,2229,1748,2229,11994,1748
5637,11994,9694,6464,9694,11994,6464
5638,11994,10075,9993,10075,11994,9993
5639,11994,8509,2283,8509,11994,2283
5640,11994,2432,2718,2432,11994,2718
5641,11994,8356,2537,8356,11994,2537
5642,11994,2632,11115,2632,11994,11115
5643,11994,1732,9616,1732,11994,9616
5644,11994,2982,5550,2982,11994,5550
5645,11994,2949,2786,2949,11994,2786
5646,11994,2468,8684,2468,11994,8684
5647,11994,10546,11078,10546,11994,11078
5648,11994,1967,2153,1967,11994,2153
5649,11994,6586,8484,6586,11994,8484
5650,11994,1499,9715,1499,11994,9715
5651,11994,6367,8708,6367,11994,8708
5652,11994,2380,2094,2380,11994,2094
5653,11994,5463,2006,5463,11994,2006
5654,11994,8333,6445,8333,11994,6445
5655,11994,8318,11294,8318,11994,11294
5656,11994,8517,2808,8517,11994,2808
5657,11994,2828,2824,2828,11994,2824
5658,11994,11168,2714,11168,11994,2714
5659,11994,6416,4507,6416,11994,4507
5660,11994,1945,5538,1945,11994,5538
5661,11994,8742,8617,8742,11994,8617
5662,11994,9965,5481,9965,11994,5481
5663,11994,2336,2468,2336,11994,2468
5664,11994,11028,8755,11028,11994,8755
5665,11994,2848,1902,2848,11994,1902
5666,11994,11791,11141,11791,11994,11141
5667,11994,2698,9837,2698,11994,9837
5668,11994,1822,9470,1822,11994,9470
5669,11994,2643,11920,2643,11994,11920
5670,11994,2800,8731,2800,11994,8731
5671,11994,2066,7401,2066,11994,7401
5672,11994,2284,6366,2284,11994,6366
5673,11994,2697,1821,2697,11994,1821
5674,11994,2048,2978,2048,11994,2978
5675,11994,2329,2453,2329,11994,2453
5676,11994,1709,5810,1709,11994,5810
5677,11994,2929,8712,2929,11994,8712
5678,11994,6524,9899,6524,11994,9899
5679,11994,2129,2550,2129,11994,2550
5680,11994,6422,6673,6422,11994,6673
5681,11994,8323,1823,8323,11994,1823
5682,11994,2742,8403,2742,11994,8403
5683,11994,11329,9580,11329,11994,9580
5684,11994,11108,6652,11108,11994,6652
5685,11994,2632,5259,2632,11994,5259
5686,11994,1973,3030,1973,11994,3030
5687,11994,2215,1944,2215,11994,1944
5688,11994,5578,1673,5578,11994,1673
5689,11994,10542,1721,10542,11994,1721
5690,11994,2494,1708,2494,11994,1708
5691,11994,2327,2066,2327,11994,2066
5692,11994,2765,1507,2765,11994,1507
5693,11994,8580,1892,8580,11994,1892
5694,11994,10283,11535,10283,11994,11535
5695,11994,1735,2411,1735,11994,2411
5696,11994,2214,11162,2214,11994,11162
5697,11994,1685,10500,1685,11994,10500
5698,11994,2464,11229,2464,11994,11229
5699,11994,1686,8688,1686,11994,8688
5700,11994,8766,1569,8766,11994,1569
5701,11994,3278,1858,3278,11994,1858
5702,11994,10079,5853,10079,11994,5853
5703,11994,4894,1753,4894,11994,1753
5704,11994,1684,2030,1684,11994,2030
5705,11994,2318,9878,2318,11994,9878
5706,11994,2388,5651,2388,11994,5651
5707,11994,2034,8695,2034,11994,8695
5708,11994,5550,2656,5550,11994,2656
5709,11994,5485,8562,5485,11994,8562
5710,11994,11121,8432,11121,11994,8432
5711,11994,10396,3030,10396,11994,3030
5712,11994,5487,1658,5487,11994,1658
5713,11994,2619,2079,2619,11994,2079
5714,11994,8503,2943,8503,11994,2943
5715,11994,2486,8691,2486,11994,8691
5716,11994,6373,2438,6373,11994,2438
5717,11994,1845,2583,1845,11994,2583
5718,11994,8576,2668,8576,11994,2668
5719,11994,5834,11791,5834,11994,11791
5720,11994,2000,8496,2000,11994,8496
5721,11994,10168,3591,10168,11994,3591
5722,11994,1744,6419,1744,11994,6419
5723,11994,2173,10852,2173,11994,10852
5724,11994,1577,8811,1577,11994,8811
5725,11994,1636,2404,1636,11994,2404
5726,11994,1771,8495,1771,11994,8495
5727,11994,1749,9547,1749,11994,9547
5728,11994,1690,2316,1690,11994,2316
5729,11994,2825,8620,2825,11994,8620
5730,11994,2317,2629,2317,11994,2629
5731,11994,1724,1667,1724,11994,1667
5732,11994,11300,1757,11300,11994,1757
5733,11994,2815,2618,2815,11994,2618
5734,11994,1686,8685,1686,11994,8685
5735,11994,1761,6367,1761,11994,6367
5736,11994,5559,2635,5559,11994,2635
5737,11994,1698,1541,1698,11994,1541
5738,11994,1913,1669,1913,11994,1669
5739,11994,6368,10105,6368,11994,10105
5740,11994,1629,1636,1629,11994,1636
5741,11994,2271,8712,2271,11994,8712
5742,11994,8504,2226,8504,11994,2226
5743,11994,8428,4041,8428,11994,4041
5744,11994,9694,2311,9694,11994,2311
5745,11994,2114,2370,2114,11994,2370
5746,11994,2993,2997,2993,11994,2997
5747,11994,2848,2245,2848,11994,2245
5748,11994,8390,2972,8390,11994,2972
5749,11994,11088,8377,11088,11994,8377
5750,11994,2125,8820,2125,11994,8820
5751,11994,9702,11298,9702,11994,11298
5752,11994,2426,8688,2426,11994,8688
5753,11994,2165,2711,2165,11994,2711
5754,11994,10923,2120,10923,11994,2120
5755,11994,1667,8750,1667,11994,8750
5756,11994,2701,10458,2701,11994,10458
5757,11994,2438,9722,2438,11994,9722
5758,11994,2271,8708,2271,11994,8708
5759,11994,9611,1960,9611,11994,1960
5760,11994,11272,2386,11272,11994,2386
5761,11994,2426,8689,2426,11994,8689
5762,11994,8530,9781,8530,11994,9781
5763,11994,9781,2969,9781,11994,2969
5764,11994,11818,6643,11818,11994,6643
5765,11994,2588,2066,2588,11994,2066
5766,11994,6355,1917,6355,11994,1917
5767,11994,2680,6662,2680,11994,6662
5768,11994,10218,9764,10218,11994,9764
5769,11994,10744,2667,10744,11994,2667
5770,11994,2384,2686,2384,11994,2686
5771,11994,8691,1658,8691,11994,1658
5772,11994,10204,9804,10204,11994,9804
5773,11994,5569,8776,5569,11994,8776
5774,11994,2374,10027,2374,11994,10027
5775,11994,10448,2066,10448,11994,2066
5776,11994,2685,1929,2685,11994,1929
5777,11994,2581,8493,2581,11994,8493
5778,11994,5843,8386,5843,11994,8386
5779,11994,2562,1675,2562,11994,1675
5780,11994,11303,11380,11303,11994,11380
5781,11994,9278,2319,9278,11994,2319
5782,11994,2295,8748,2295,11994,8748
5783,11994,8348,9509,8348,11994,9509
5784,11994,9922,5475,9922,11994,5475
5785,11994,10648,2475,10648,11994,2475
5786,11994,8610,2170,8610,11994,2170
5787,11994,2966,2833,2966,11994,2833
5788,11994,2310,2452,2310,11994,2452
5789,11994,8582,2178,8582,11994,2178
5790,11994,1773,5581,1773,11994,5581
5791,11994,1809,2975,1809,11994,2975
5792,11994,8702,11300,8702,11994,11300
5793,11994,11381,1807,11381,11994,1807
5794,11994,5840,6367,5840,11994,6367
5795,11994,2814,11132,2814,11994,11132
5796,11994,3677,2106,3677,11994,2106
