,predicate,subject,object,sub,pred,obj
13096,9451,11993,10621,10621,9451,11993
13097,9338,11993,5502,5502,9338,11993
13098,9275,11993,3775,3775,9275,11993
13099,8861,11993,9922,9922,8861,11993
13100,9294,11993,6729,6729,9294,11993
13101,9988,11993,2382,2382,9988,11993
13102,6623,11993,8568,8568,6623,11993
13103,10454,11993,3567,3567,10454,11993
13104,5955,11993,4486,4486,5955,11993
13105,1912,11993,10554,10554,1912,11993
13106,1568,11993,9840,9840,1568,11993
13107,9517,11993,9342,9342,9517,11993
13108,8611,11993,7784,7784,8611,11993
13109,10413,11993,7238,7238,10413,11993
13110,9293,11993,8557,8557,9293,11993
13111,5608,11993,10304,10304,5608,11993
13112,2047,11993,3197,3197,2047,11993
13113,6623,11993,5375,5375,6623,11993
13114,11219,11993,4285,4285,11219,11993
13115,8859,11993,4809,4809,8859,11993
13116,9829,11993,10003,10003,9829,11993
13117,9438,11993,1696,1696,9438,11993
13118,9517,11993,9386,9386,9517,11993
13119,9404,11993,4998,4998,9404,11993
13120,9303,11993,8649,8649,9303,11993
13121,1589,11993,10572,10572,1589,11993
13122,1537,11993,7194,7194,1537,11993
13123,9329,11993,5123,5123,9329,11993
13124,5863,11993,8917,8917,5863,11993
13125,9280,11993,7443,7443,9280,11993
13126,9978,11993,3868,3868,9978,11993
13127,9286,11993,9162,9162,9286,11993
13128,9972,11993,2094,2094,9972,11993
13129,8795,11993,3541,3541,8795,11993
13130,10413,11993,5687,5687,10413,11993
13131,9990,11993,4367,4367,9990,11993
13132,9392,11993,4050,4050,9392,11993
13133,8784,11993,2620,2620,8784,11993
13134,11310,11993,4064,4064,11310,11993
13135,9829,11993,4512,4512,9829,11993
13136,1543,11993,11483,11483,1543,11993
13137,9351,11993,1540,1540,9351,11993
13138,10425,11993,6435,6435,10425,11993
13139,9390,11993,7613,7613,9390,11993
13140,9262,11993,5045,5045,9262,11993
13141,9373,11993,11613,11613,9373,11993
13142,5819,11993,5794,5794,5819,11993
13143,11041,11993,1611,1611,11041,11993
13144,9582,11993,1814,1814,9582,11993
13145,8791,11993,7875,7875,8791,11993
13146,1495,11993,7081,7081,1495,11993
13147,9342,11993,5075,5075,9342,11993
13148,9348,11993,5020,5020,9348,11993
13149,1543,11993,9952,9952,1543,11993
13150,5830,11993,2034,2034,5830,11993
13151,9287,11993,11176,11176,9287,11993
13152,9485,11993,6345,6345,9485,11993
13153,10462,11993,3840,3840,10462,11993
13154,5832,11993,6889,6889,5832,11993
13155,8370,11993,8680,8680,8370,11993
13156,9983,11993,10510,10510,9983,11993
13157,9690,11993,4248,4248,9690,11993
13158,10444,11993,9223,9223,10444,11993
13159,9380,11993,3686,3686,9380,11993
13160,1566,11993,10230,10230,1566,11993
13161,11076,11993,7053,7053,11076,11993
13162,1545,11993,6862,6862,1545,11993
13163,8872,11993,11728,11728,8872,11993
13164,2129,11993,6795,6795,2129,11993
13165,9761,11993,7083,7083,9761,11993
13166,9825,11993,8341,8341,9825,11993
13167,8833,11993,6130,6130,8833,11993
13168,10460,11993,10890,10890,10460,11993
13169,8611,11993,7679,7679,8611,11993
13170,10269,11993,1951,1951,10269,11993
13171,10065,11993,11612,11612,10065,11993
13172,10291,11993,11130,11130,10291,11993
13173,9299,11993,7430,7430,9299,11993
13174,9414,11993,9543,9543,9414,11993
13175,1501,11993,4667,4667,1501,11993
13176,9761,11993,7538,7538,9761,11993
13177,10452,11993,4087,4087,10452,11993
13178,2284,11993,6655,6655,2284,11993
13179,10283,11993,1626,1626,10283,11993
13180,1583,11993,8992,8992,1583,11993
13181,5876,11993,7639,7639,5876,11993
13182,10433,11993,4003,4003,10433,11993
13183,1574,11993,8310,8310,1574,11993
13184,1515,11993,9534,9534,1515,11993
13185,9538,11993,8077,8077,9538,11993
13186,6098,11993,9634,9634,6098,11993
13187,5858,11993,10026,10026,5858,11993
13188,10419,11993,2918,2918,10419,11993
13189,9517,11993,6028,6028,9517,11993
13190,1551,11993,6383,6383,1551,11993
13191,10280,11993,7179,7179,10280,11993
13192,9690,11993,9250,9250,9690,11993
13193,1585,11993,3473,3473,1585,11993
13194,8751,11993,11614,11614,8751,11993
13195,10267,11993,11278,11278,10267,11993
13196,1584,11993,2925,2925,1584,11993
13197,10441,11993,3507,3507,10441,11993
13198,9273,11993,4609,4609,9273,11993
13199,9268,11993,3950,3950,9268,11993
13200,9451,11993,7192,7192,9451,11993
13201,8880,11993,7110,7110,8880,11993
13202,1551,11993,2322,2322,1551,11993
13203,9495,11993,6908,6908,9495,11993
13204,1549,11993,2390,2390,1549,11993
13205,9277,11993,5266,5266,9277,11993
13206,9517,11993,1577,1577,9517,11993
13207,1532,11993,10915,10915,1532,11993
13208,9746,11993,5810,5810,9746,11993
13209,8325,11993,8733,8733,8325,11993
13210,9583,11993,8694,8694,9583,11993
13211,1592,11993,5047,5047,1592,11993
13212,5594,11993,1872,1872,5594,11993
13213,11253,11993,10171,10171,11253,11993
13214,1496,11993,7701,7701,1496,11993
13215,8397,11993,7938,7938,8397,11993
13216,8864,11993,2053,2053,8864,11993
13217,9474,11993,8888,8888,9474,11993
13218,8528,11993,7862,7862,8528,11993
13219,9512,11993,2226,2226,9512,11993
13220,1562,11993,5946,5946,1562,11993
13221,8784,11993,10271,10271,8784,11993
13222,8603,11993,7530,7530,8603,11993
13223,9323,11993,5070,5070,9323,11993
13224,2109,11993,8165,8165,2109,11993
13225,2738,11993,11331,11331,2738,11993
13226,11262,11993,7118,7118,11262,11993
13227,9836,11993,1700,1700,9836,11993
13228,1543,11993,3048,3048,1543,11993
13229,10069,11993,8145,8145,10069,11993
13230,9296,11993,11673,11673,9296,11993
13231,10068,11993,2694,2694,10068,11993
13232,8852,11993,3640,3640,8852,11993
13233,9438,11993,7174,7174,9438,11993
13234,9358,11993,6334,6334,9358,11993
13235,10262,11993,6304,6304,10262,11993
13236,9386,11993,10723,10723,9386,11993
13237,9367,11993,5555,5555,9367,11993
13238,9391,11993,4028,4028,9391,11993
13239,5818,11993,10299,10299,5818,11993
13240,8678,11993,10038,10038,8678,11993
13241,2133,11993,7444,7444,2133,11993
13242,5689,11993,6705,6705,5689,11993
13243,5957,11993,10199,10199,5957,11993
13244,9657,11993,3512,3512,9657,11993
13245,10417,11993,11484,11484,10417,11993
13246,9659,11993,8300,8300,9659,11993
13247,2796,11993,2076,2076,2796,11993
13248,6659,11993,7764,7764,6659,11993
13249,11081,11993,5551,5551,11081,11993
13250,9280,11993,2670,2670,9280,11993
13251,9382,11993,11989,11989,9382,11993
13252,2620,11993,2266,2266,2620,11993
13253,11242,11993,9934,9934,11242,11993
13254,9768,11993,3912,3912,9768,11993
13255,5689,11993,1773,1773,5689,11993
13256,11081,11993,9490,9490,11081,11993
13257,11116,11993,4290,4290,11116,11993
13258,5579,11993,2140,2140,5579,11993
13259,4715,11993,4830,4830,4715,11993
13260,9444,11993,5503,5503,9444,11993
13261,11112,11993,10336,10336,11112,11993
13262,9416,11993,3962,3962,9416,11993
13263,9973,11993,2287,2287,9973,11993
13264,10275,11993,4159,4159,10275,11993
13265,9761,11993,8260,8260,9761,11993
13266,9366,11993,2196,2196,9366,11993
13267,1542,11993,4507,4507,1542,11993
13268,9282,11993,10691,10691,9282,11993
13269,8863,11993,7750,7750,8863,11993
13270,5579,11993,8195,8195,5579,11993
13271,9528,11993,5265,5265,9528,11993
13272,9454,11993,6148,6148,9454,11993
13273,11114,11993,6049,6049,11114,11993
13274,9827,11993,8266,8266,9827,11993
13275,10470,11993,3603,3603,10470,11993
13276,5558,11993,4412,4412,5558,11993
13277,1646,11993,10828,10828,1646,11993
13278,11260,11993,7396,7396,11260,11993
13279,9665,11993,4218,4218,9665,11993
13280,9413,11993,10297,10297,9413,11993
13281,9421,11993,6268,6268,9421,11993
13282,5597,11993,3984,3984,5597,11993
13283,6719,11993,8340,8340,6719,11993
13284,8853,11993,11353,11353,8853,11993
13285,8866,11993,5450,5450,8866,11993
13286,9279,11993,8355,8355,9279,11993
13287,2047,11993,11669,11669,2047,11993
13288,9618,11993,4596,4596,9618,11993
13289,9676,11993,8632,8632,9676,11993
13290,5954,11993,8619,8619,5954,11993
13291,1555,11993,9039,9039,1555,11993
13292,9517,11993,9664,9664,9517,11993
13293,10412,11993,3388,3388,10412,11993
13294,1507,11993,6562,6562,1507,11993
13295,8855,11993,7441,7441,8855,11993
13296,1509,11993,9098,9098,1509,11993
13297,5991,11993,6386,6386,5991,11993
13298,9762,11993,6371,6371,9762,11993
13299,1508,11993,4423,4423,1508,11993
13300,1588,11993,1831,1831,1588,11993
13301,9465,11993,2387,2387,9465,11993
13302,9392,11993,3015,3015,9392,11993
13303,9420,11993,7031,7031,9420,11993
13304,10407,11993,2861,2861,10407,11993
13305,4715,11993,10808,10808,4715,11993
13306,2754,11993,9020,9020,2754,11993
13307,9677,11993,11470,11470,9677,11993
13308,8872,11993,4339,4339,8872,11993
13309,1504,11993,5037,5037,1504,11993
13310,8865,11993,9943,9943,8865,11993
13311,9291,11993,10616,10616,9291,11993
13312,9383,11993,5743,5743,9383,11993
13313,9618,11993,2613,2613,9618,11993
13314,10451,11993,2288,2288,10451,11993
13315,9359,11993,5859,5859,9359,11993
13316,10430,11993,4662,4662,10430,11993
13317,9373,11993,8429,8429,9373,11993
13318,9367,11993,3230,3230,9367,11993
13319,1495,11993,5399,5399,1495,11993
13320,10409,11993,7046,7046,10409,11993
13321,9431,11993,10178,10178,9431,11993
13322,9825,11993,3365,3365,9825,11993
13323,1565,11993,3469,3469,1565,11993
13324,3348,11993,8074,8074,3348,11993
13325,9410,11993,10205,10205,9410,11993
13326,6660,11993,7395,7395,6660,11993
13327,2727,11993,9964,9964,2727,11993
13328,11257,11993,4125,4125,11257,11993
13329,11251,11993,7271,7271,11251,11993
13330,9350,11993,8037,8037,9350,11993
13331,2239,11993,1658,1658,2239,11993
13332,1586,11993,1839,1839,1586,11993
13333,9527,11993,11439,11439,9527,11993
13334,10402,11993,5525,5525,10402,11993
13335,9281,11993,9497,9497,9281,11993
13336,1565,11993,4054,4054,1565,11993
13337,11242,11993,7077,7077,11242,11993
13338,1562,11993,4216,4216,1562,11993
13339,1538,11993,8500,8500,1538,11993
13340,11243,11993,10847,10847,11243,11993
13341,8833,11993,9548,9548,8833,11993
13342,9463,11993,7485,7485,9463,11993
13343,2247,11993,3925,3925,2247,11993
13344,8598,11993,10067,10067,8598,11993
13345,9348,11993,5773,5773,9348,11993
13346,1557,11993,9863,9863,1557,11993
13347,9319,11993,9764,9764,9319,11993
13348,9551,11993,9522,9522,9551,11993
13349,5560,11993,10237,10237,5560,11993
13350,10470,11993,7367,7367,10470,11993
13351,5601,11993,11502,11502,5601,11993
13352,9436,11993,9757,9757,9436,11993
13353,8435,11993,11956,11956,8435,11993
13354,9520,11993,6076,6076,9520,11993
13355,5961,11993,6066,6066,5961,11993
13356,8371,11993,6790,6790,8371,11993
13357,2247,11993,8303,8303,2247,11993
13358,10426,11993,7385,7385,10426,11993
13359,10291,11993,2913,2913,10291,11993
13360,10283,11993,3141,3141,10283,11993
13361,9551,11993,6597,6597,9551,11993
13362,1568,11993,4911,4911,1568,11993
13363,1819,11993,7397,7397,1819,11993
13364,1666,11993,10381,10381,1666,11993
13365,8603,11993,3497,3497,8603,11993
13366,9584,11993,7919,7919,9584,11993
13367,8611,11993,5419,5419,8611,11993
13368,11111,11993,2120,2120,11111,11993
13369,9431,11993,6214,6214,9431,11993
13370,2215,11993,8402,8402,2215,11993
13371,3348,11993,1729,1729,3348,11993
13372,9413,11993,4673,4673,9413,11993
13373,10425,11993,8295,8295,10425,11993
13374,9584,11993,1714,1714,9584,11993
13375,9298,11993,11948,11948,9298,11993
13376,2133,11993,7579,7579,2133,11993
13377,9337,11993,9788,9788,9337,11993
13378,4649,11993,4867,4867,4649,11993
13379,10465,11993,11358,11358,10465,11993
13380,5999,11993,4774,4774,5999,11993
13381,10467,11993,4351,4351,10467,11993
13382,11313,11993,5894,5894,11313,11993
13383,11184,11993,6384,6384,11184,11993
13384,10273,11993,10844,10844,10273,11993
13385,9980,11993,8920,8920,9980,11993
13386,9450,11993,4862,4862,9450,11993
13387,10295,11993,2506,2506,10295,11993
13388,9380,11993,2314,2314,9380,11993
13389,9762,11993,1536,1536,9762,11993
13390,9458,11993,11686,11686,9458,11993
13391,8370,11993,10565,10565,8370,11993
13392,1642,11993,9171,9171,1642,11993
13393,5549,11993,11707,11707,5549,11993
13394,9589,11993,3607,3607,9589,11993
13395,6720,11993,3389,3389,6720,11993
13396,9517,11993,3251,3251,9517,11993
13397,10289,11993,4499,4499,10289,11993
13398,10272,11993,4103,4103,10272,11993
13399,9521,11993,4010,4010,9521,11993
13400,10293,11993,10357,10357,10293,11993
13401,9361,11993,7489,7489,9361,11993
13402,2301,11993,3505,3505,2301,11993
13403,8397,11993,10876,10876,8397,11993
13404,2117,11993,3550,3550,2117,11993
13405,5579,11993,3072,3072,5579,11993
13406,9621,11993,6737,6737,9621,11993
13407,10267,11993,8098,8098,10267,11993
13408,9331,11993,5649,5649,9331,11993
13409,8855,11993,8961,8961,8855,11993
13410,9402,11993,11022,11022,9402,11993
13411,8784,11993,5834,5834,8784,11993
13412,1575,11993,3477,3477,1575,11993
13413,9275,11993,2208,2208,9275,11993
13414,8856,11993,11985,11985,8856,11993
13415,9298,11993,10210,10210,9298,11993
13416,10399,11993,2776,2776,10399,11993
13417,1523,11993,11180,11180,1523,11993
13418,9371,11993,6047,6047,9371,11993
13419,1494,11993,3909,3909,1494,11993
13420,8611,11993,11082,11082,8611,11993
13421,1528,11993,1947,1947,1528,11993
13422,1536,11993,3665,3665,1536,11993
13423,9691,11993,4741,4741,9691,11993
13424,11248,11993,2903,2903,11248,11993
13425,1581,11993,10301,10301,1581,11993
13426,8856,11993,8480,8480,8856,11993
13427,9618,11993,3314,3314,9618,11993
13428,2127,11993,6982,6982,2127,11993
13429,2488,11993,2202,2202,2488,11993
13430,9365,11993,2207,2207,9365,11993
13431,1561,11993,9717,9717,1561,11993
13432,9313,11993,1929,1929,9313,11993
13433,8862,11993,3479,3479,8862,11993
13434,5611,11993,6948,6948,5611,11993
13435,9260,11993,7847,7847,9260,11993
13436,10263,11993,2524,2524,10263,11993
13437,6648,11993,7326,7326,6648,11993
13438,8858,11993,11195,11195,8858,11993
13439,6683,11993,2362,2362,6683,11993
13440,8414,11993,7818,7818,8414,11993
13441,1615,11993,10214,10214,1615,11993
13442,9441,11993,2719,2719,9441,11993
13443,9291,11993,7623,7623,9291,11993
13444,9746,11993,6983,6983,9746,11993
13445,9619,11993,4196,4196,9619,11993
13446,5611,11993,9019,9019,5611,11993
13447,2695,11993,2035,2035,2695,11993
13448,1588,11993,8307,8307,1588,11993
13449,9412,11993,3127,3127,9412,11993
13450,2109,11993,8973,8973,2109,11993
13451,9337,11993,4127,4127,9337,11993
13452,9833,11993,7742,7742,9833,11993
13453,9580,11993,4377,4377,9580,11993
13454,10268,11993,2847,2847,10268,11993
13455,10408,11993,10216,10216,10408,11993
13456,9361,11993,9919,9919,9361,11993
13457,9337,11993,11007,11007,9337,11993
13458,9416,11993,4999,4999,9416,11993
13459,8833,11993,9604,9604,8833,11993
13460,2738,11993,6618,6618,2738,11993
13461,3348,11993,3047,3047,3348,11993
13462,9455,11993,6376,6376,9455,11993
13463,8559,11993,2397,2397,8559,11993
13464,5234,11993,1728,1728,5234,11993
13465,9378,11993,11071,11071,9378,11993
13466,10465,11993,11327,11327,10465,11993
13467,10269,11993,4962,4962,10269,11993
13468,8784,11993,9320,9320,8784,11993
13469,8414,11993,3059,3059,8414,11993
13470,9300,11993,9067,9067,9300,11993
13471,10287,11993,10695,10695,10287,11993
13472,10402,11993,10611,10611,10402,11993
13473,9517,11993,9835,9835,9517,11993
13474,9459,11993,7686,7686,9459,11993
13475,10432,11993,3201,3201,10432,11993
13476,8784,11993,10456,10456,8784,11993
13477,1535,11993,5224,5224,1535,11993
13478,8598,11993,1529,1529,8598,11993
13479,10439,11993,4166,4166,10439,11993
13480,1553,11993,3176,3176,1553,11993
13481,2695,11993,10170,10170,2695,11993
13482,9379,11993,7361,7361,9379,11993
13483,9373,11993,1896,1896,9373,11993
13484,1577,11993,3728,3728,1577,11993
13485,9366,11993,11628,11628,9366,11993
13486,10398,11993,1781,1781,10398,11993
13487,8862,11993,7319,7319,8862,11993
13488,6660,11993,4883,4883,6660,11993
13489,10420,11993,5918,5918,10420,11993
13490,9435,11993,8121,8121,9435,11993
13491,8784,11993,9322,9322,8784,11993
13492,10414,11993,5511,5511,10414,11993
13493,2727,11993,4844,4844,2727,11993
13494,6484,11993,3992,3992,6484,11993
13495,2734,11993,2947,2947,2734,11993
13496,1527,11993,3315,3315,1527,11993
13497,10420,11993,10863,10863,10420,11993
13498,2672,11993,7914,7914,2672,11993
13499,9366,11993,4779,4779,9366,11993
13500,5999,11993,6315,6315,5999,11993
13501,1603,11993,8040,8040,1603,11993
13502,10273,11993,11903,11903,10273,11993
13503,4572,11993,6865,6865,4572,11993
13504,2334,11993,3013,3013,2334,11993
13505,9294,11993,11419,11419,9294,11993
13506,10435,11993,10198,10198,10435,11993
13507,9330,11993,1921,1921,9330,11993
13508,9983,11993,5202,5202,9983,11993
13509,9364,11993,4252,4252,9364,11993
13510,1546,11993,11530,11530,1546,11993
13511,9726,11993,2725,2725,9726,11993
13512,1615,11993,8585,8585,1615,11993
13513,11259,11993,5593,5593,11259,11993
13514,10284,11993,5376,5376,10284,11993
13515,4715,11993,4868,4868,4715,11993
13516,5611,11993,8024,8024,5611,11993
13517,8371,11993,6281,6281,8371,11993
13518,11219,11993,11486,11486,11219,11993
13519,1518,11993,10919,10919,1518,11993
13520,6764,11993,2116,2116,6764,11993
13521,9449,11993,9745,9745,9449,11993
13522,9330,11993,10743,10743,9330,11993
13523,11377,11993,9926,9926,11377,11993
13524,10459,11993,4330,4330,10459,11993
13525,10401,11993,6472,6472,10401,11993
13526,9989,11993,4811,4811,9989,11993
13527,10466,11993,7380,7380,10466,11993
13528,2047,11993,2771,2771,2047,11993
13529,11076,11993,8808,8808,11076,11993
13530,1545,11993,3683,3683,1545,11993
13531,11257,11993,9498,9498,11257,11993
13532,9388,11993,10494,10494,9388,11993
13533,2334,11993,4479,4479,2334,11993
13534,8611,11993,6798,6798,8611,11993
13535,9396,11993,10506,10506,9396,11993
13536,10425,11993,8797,8797,10425,11993
13537,10460,11993,9881,9881,10460,11993
13538,2247,11993,7570,7570,2247,11993
13539,5833,11993,5239,5239,5833,11993
13540,9309,11993,11947,11947,9309,11993
13541,8795,11993,8666,8666,8795,11993
13542,8678,11993,5309,5309,8678,11993
13543,10444,11993,9230,9230,10444,11993
13544,9376,11993,4564,4564,9376,11993
13545,9463,11993,2366,2366,9463,11993
13546,6335,11993,3112,3112,6335,11993
13547,11075,11993,9801,9801,11075,11993
13548,1564,11993,8555,8555,1564,11993
13549,8880,11993,9050,9050,8880,11993
13550,8879,11993,6987,6987,8879,11993
13551,10259,11993,6990,6990,10259,11993
13552,1514,11993,3727,3727,1514,11993
13553,8784,11993,8834,8834,8784,11993
13554,10463,11993,8829,8829,10463,11993
13555,6028,11993,11657,11657,6028,11993
13556,10426,11993,9950,9950,10426,11993
13557,10434,11993,9842,9842,10434,11993
13558,9427,11993,2969,2969,9427,11993
13559,2647,11993,4556,4556,2647,11993
13560,1549,11993,1999,1999,1549,11993
13561,9313,11993,6452,6452,9313,11993
13562,1833,11993,7448,7448,1833,11993
13563,9762,11993,9363,9363,9762,11993
13564,6683,11993,10601,10601,6683,11993
13565,9591,11993,7794,7794,9591,11993
13566,9272,11993,4855,4855,9272,11993
13567,1851,11993,10762,10762,1851,11993
13568,5832,11993,7748,7748,5832,11993
13569,9320,11993,10344,10344,9320,11993
13570,10452,11993,10172,10172,10452,11993
13571,9352,11993,10612,10612,9352,11993
13572,10279,11993,4767,4767,10279,11993
13573,9339,11993,5758,5758,9339,11993
13574,9828,11993,6170,6170,9828,11993
13575,10420,11993,5288,5288,10420,11993
13576,9277,11993,6596,6596,9277,11993
13577,9726,11993,11096,11096,9726,11993
13578,9410,11993,3910,3910,9410,11993
13579,2729,11993,7826,7826,2729,11993
13580,9272,11993,3749,3749,9272,11993
13581,9349,11993,5063,5063,9349,11993
13582,4572,11993,11722,11722,4572,11993
13583,2649,11993,8022,8022,2649,11993
13584,10276,11993,8400,8400,10276,11993
13585,10402,11993,8790,8790,10402,11993
13586,10067,11993,9091,9091,10067,11993
13587,10468,11993,11812,11812,10468,11993
13588,9366,11993,4289,4289,9366,11993
13589,9567,11993,10247,10247,9567,11993
13590,9495,11993,7683,7683,9495,11993
13591,9978,11993,11719,11719,9978,11993
13592,9584,11993,1891,1891,9584,11993
13593,10257,11993,10228,10228,10257,11993
13594,1557,11993,4483,4483,1557,11993
13595,10415,11993,7080,7080,10415,11993
13596,9422,11993,5077,5077,9422,11993
13597,10276,11993,11202,11202,10276,11993
13598,6766,11993,2660,2660,6766,11993
13599,9321,11993,4865,4865,9321,11993
13600,9307,11993,2432,2432,9307,11993
13601,10412,11993,6543,6543,10412,11993
13602,9281,11993,10348,10348,9281,11993
13603,8833,11993,8482,8482,8833,11993
13604,9777,11993,7146,7146,9777,11993
13605,9459,11993,4198,4198,9459,11993
13606,9349,11993,6918,6918,9349,11993
13607,4723,11993,4258,4258,4723,11993
13608,9303,11993,2556,2556,9303,11993
13609,9520,11993,3956,3956,9520,11993
13610,10458,11993,8618,8618,10458,11993
13611,9318,11993,2191,2191,9318,11993
13612,10459,11993,11568,11568,10459,11993
13613,4649,11993,9182,9182,4649,11993
13614,9450,11993,11668,11668,9450,11993
13615,1583,11993,4438,4438,1583,11993
13616,10435,11993,5102,5102,10435,11993
13617,9452,11993,11747,11747,9452,11993
13618,8611,11993,3073,3073,8611,11993
13619,9391,11993,5652,5652,9391,11993
13620,9831,11993,6888,6888,9831,11993
13621,9401,11993,6636,6636,9401,11993
13622,9392,11993,9009,9009,9392,11993
13623,9358,11993,2757,2757,9358,11993
13624,10424,11993,8101,8101,10424,11993
13625,8833,11993,2513,2513,8833,11993
13626,10416,11993,8144,8144,10416,11993
13627,10278,11993,4968,4968,10278,11993
13628,4649,11993,3639,3639,4649,11993
13629,8598,11993,9454,9454,8598,11993
13630,5954,11993,7884,7884,5954,11993
13631,10295,11993,3065,3065,10295,11993
13632,9325,11993,4589,4589,9325,11993
13633,9833,11993,7318,7318,9833,11993
13634,1752,11993,8418,8418,1752,11993
13635,9376,11993,8045,8045,9376,11993
13636,9355,11993,2853,2853,9355,11993
13637,9828,11993,8060,8060,9828,11993
13638,9389,11993,7112,7112,9389,11993
13639,5287,11993,7528,7528,5287,11993
13640,9289,11993,11006,11006,9289,11993
13641,9386,11993,7645,7645,9386,11993
13642,8313,11993,10039,10039,8313,11993
13643,2129,11993,11398,11398,2129,11993
13644,9290,11993,8141,8141,9290,11993
13645,8573,11993,5369,5369,8573,11993
13646,9833,11993,4421,4421,9833,11993
13647,9361,11993,4593,4593,9361,11993
13648,9304,11993,10528,10528,9304,11993
13649,2239,11993,9749,9749,2239,11993
13650,9976,11993,10720,10720,9976,11993
13651,2220,11993,9104,9104,2220,11993
13652,1538,11993,4123,4123,1538,11993
13653,1513,11993,8804,8804,1513,11993
13654,10462,11993,6379,6379,10462,11993
13655,8854,11993,2569,2569,8854,11993
13656,1554,11993,9804,9804,1554,11993
13657,9306,11993,8308,8308,9306,11993
13658,9321,11993,4056,4056,9321,11993
13659,11113,11993,5655,5655,11113,11993
13660,1551,11993,5617,5617,1551,11993
13661,11251,11993,5373,5373,11251,11993
13662,10289,11993,3873,3873,10289,11993
13663,5234,11993,5666,5666,5234,11993
13664,9378,11993,10650,10650,9378,11993
13665,9260,11993,8127,8127,9260,11993
13666,1564,11993,7268,7268,1564,11993
13667,1530,11993,2324,2324,1530,11993
13668,10445,11993,2081,2081,10445,11993
13669,9517,11993,8860,8860,9517,11993
13670,5597,11993,1952,1952,5597,11993
13671,10459,11993,11139,11139,10459,11993
13672,1580,11993,2916,2916,1580,11993
13673,8784,11993,9380,9380,8784,11993
13674,9455,11993,11867,11867,9455,11993
13675,9678,11993,4475,4475,9678,11993
13676,9475,11993,6957,6957,9475,11993
13677,11256,11993,1655,1655,11256,11993
13678,9679,11993,7961,7961,9679,11993
13679,11257,11993,9702,9702,11257,11993
13680,8833,11993,5162,5162,8833,11993
13681,9517,11993,9311,9311,9517,11993
13682,9582,11993,7157,7157,9582,11993
13683,10471,11993,11390,11390,10471,11993
13684,10286,11993,3376,3376,10286,11993
13685,9435,11993,5919,5919,9435,11993
13686,9676,11993,10734,10734,9676,11993
13687,9368,11993,5313,5313,9368,11993
13688,8862,11993,7942,7942,8862,11993
13689,9457,11993,9890,9890,9457,11993
13690,10466,11993,3023,3023,10466,11993
13691,9826,11993,8696,8696,9826,11993
13692,6683,11993,4293,4293,6683,11993
13693,11323,11993,10321,10321,11323,11993
13694,9447,11993,4046,4046,9447,11993
13695,9283,11993,8288,8288,9283,11993
13696,9299,11993,9040,9040,9299,11993
13697,9404,11993,5444,5444,9404,11993
13698,11316,11993,4502,4502,11316,11993
13699,9475,11993,11899,11899,9475,11993
13700,9263,11993,1657,1657,9263,11993
13701,8879,11993,11048,11048,8879,11993
13702,10259,11993,4207,4207,10259,11993
13703,9315,11993,4545,4545,9315,11993
13704,9387,11993,4981,4981,9387,11993
13705,9391,11993,8981,8981,9391,11993
13706,9403,11993,4333,4333,9403,11993
13707,9362,11993,4205,4205,9362,11993
13708,10274,11993,3730,3730,10274,11993
13709,1615,11993,10538,10538,1615,11993
13710,9587,11993,8296,8296,9587,11993
13711,10440,11993,7581,7581,10440,11993
13712,11348,11993,7503,7503,11348,11993
13713,9690,11993,11752,11752,9690,11993
13714,9315,11993,6017,6017,9315,11993
13715,8833,11993,8102,8102,8833,11993
13716,9567,11993,6714,6714,9567,11993
13717,1575,11993,8298,8298,1575,11993
13718,2047,11993,8314,8314,2047,11993
13719,1535,11993,11241,11241,1535,11993
13720,1500,11993,4005,4005,1500,11993
13721,10406,11993,6787,6787,10406,11993
13722,10268,11993,4060,4060,10268,11993
13723,11348,11993,6314,6314,11348,11993
13724,10456,11993,7272,7272,10456,11993
13725,10432,11993,9923,9923,10432,11993
13726,8611,11993,7604,7604,8611,11993
13727,2999,11993,6555,6555,2999,11993
13728,11257,11993,4465,4465,11257,11993
13729,1575,11993,7940,7940,1575,11993
13730,9269,11993,6598,6598,9269,11993
13731,10401,11993,9089,9089,10401,11993
13732,1603,11993,6430,6430,1603,11993
13733,6639,11993,2726,2726,6639,11993
13734,5541,11993,8967,8967,5541,11993
13735,9281,11993,8970,8970,9281,11993
13736,9770,11993,7421,7421,9770,11993
13737,9385,11993,11579,11579,9385,11993
13738,9437,11993,3616,3616,9437,11993
13739,9363,11993,7715,7715,9363,11993
13740,1546,11993,3684,3684,1546,11993
13741,9378,11993,11567,11567,9378,11993
13742,9585,11993,2434,2434,9585,11993
13743,11259,11993,8453,8453,11259,11993
13744,9351,11993,11919,11919,9351,11993
13745,9465,11993,10672,10672,9465,11993
13746,5920,11993,2616,2616,5920,11993
13747,10439,11993,2518,2518,10439,11993
13748,9661,11993,2473,2473,9661,11993
13749,9827,11993,5678,5678,9827,11993
13750,9279,11993,9177,9177,9279,11993
13751,10469,11993,5746,5746,10469,11993
13752,9520,11993,4193,4193,9520,11993
13753,9412,11993,7978,7978,9412,11993
13754,2090,11993,11924,11924,2090,11993
13755,8321,11993,11681,11681,8321,11993
13756,10411,11993,2554,2554,10411,11993
13757,5803,11993,9810,9810,5803,11993
13758,1529,11993,8158,8158,1529,11993
13759,11244,11993,11878,11878,11244,11993
13760,9419,11993,11845,11845,9419,11993
